record_id,date,time,season,month,day_of_week,temperature,pressure,humidity,wind_speed,weather_condition
1174,2/18/2023,21:00:00,Winter,2.0,Saturday,12.76,1017.22,52.14,10.81, Foggy
3267,5/17/2023,2:00 AM,Spring,5.0,Wednesday,18.33,1026.42,90.98,15.19,Cloudy
1388,2/27/2023,19:00:00,Winter,2.0,Mon,5.54,1023.62,40.41,14.44,WINDY
2788,4/27/2023,3:00:00,Spring,4.0,Thursday,11.61,1020.29,53.89,9.54,Stromy
1008,2/11/2023,23:00:00,Winter,2.0,Saturday,15.99,1019.42,67.93,3.5,Stromy
2114,3/30/2023,1:00 AM,Spring,3.0,Thursday,13.57,1008,38.48,16.39,Stormy
2982,5/5/2023,5:00:00,Spring,5.0,friday,15.52,1013.59,91.6,13.81,WINDY
1551,3/6/2023,14:00:00,Spring,3.0,Monday,15.24,1004.22,89.38,23.2,stormy
1772,3/15/2023,19:00:00,Spring,3.0,Wednesday,16.46,996.16,57.07,0.68,cloudy
2756,4/25/2023,19:00:00,Spring,4.0,Tuesday,20.77,1000.01,66.45,300,foggy
2998,5/5/2023,21:00:00,Spring,5.0,Fri,30.73,1026.7,47.16,3.29,Cludy
1455,3/2/2023,14:00:00,Spring,3.0,Thursday,13.93,1014.41,36.25,10.41,RAINY
185,1/8/2023,16:00:00,Winter,1.0,Sunday,9.28,1020.86,79.98,18.09,Cludy
1297,2/24/2023,0:00:00,WINTER,2.0,Friday,13.2,997.36,49.47,13.28,cloudy
1799,3/16/2023,22:00:00,Spring,3.0,Thursday,17.59,1020.93,66.21,13.79,cloudy
3349,5/20/2023,12:00:00,Spring,5.0,Saturday,20.27,1004.85,60.4,10.63,RAINY
2281,4/6/2023,0:00:00,Spring,4.0,Thursday,7.04,1001.62,65.22,12.08,FOGGY
741,31-Jan-23,20:00:00,Winter,1.0,Tuesday,3.88,1008.13,47.07,5.66,Sunny 
1354,2/26/2023,9:00:00,winter,2.0,sunday,4.18,1020.01,44.36,15.87,WINDY
126,1/6/2023,5:00 AM,Winter,1.0,Friday,12.63,1028.28,34.02,15.38,Windy
1936,3/22/2023,15:00:00,Spring,3.0,Wednesday,21.55,1011.88,45.53,15.6,Foggy
851,2/5/2023,10:00:00,Winter,2.0,Sunday,10.46,1017.56,57.93,11.41,Cludy
1285,2/23/2023,12:00:00,Winter,2.0,Thursday,10.4,1018.83,44.61,8.05,SUNNY
1710,3/13/2023,5:00:00,Spring,3.0,Monday,22.64,998.84,46.33,10.45,STORMY
2634,4/20/2023,17:00:00,Spring,4.0,Thursday,15.83,1019.52,30.66,4.72,Rainy
1416,2/28/2023,23:00:00,Winter,2.0,Tuesday,7.73,1005.62,55.11,3.13,Rainy 
2688,4/22/2023,23:00:00,Spring,4.0,Saturday,8.53,1011.72,59.88,18.6,FOGGY
2004,3/25/2023,11:00:00,Spring,3.0,Saturday,17.43,1012.55,49.34,20.07,RAINY
1705,3/13/2023,0:00:00,Spring,3.0,Monday,8.18,1001.15,54.96,8.74,Foggy
1887,3/20/2023,14:00:00,Spring,3.0,Monday,23.29,1016.76,55.18,6.12,Sunny 
3291,5/18/2023,2:00:00,spring,5.0,Thursday,17.59,1010.07,57.78,15.79,WINDY
2505,4/15/2023,8:00:00,Spring,4.0,Saturday,12.63,1016.67,44.28,22.77,Rainy 
895,2/7/2023,6:00:00,Winter,2.0,Tuesday,3.84,1007.89,42.77,5.6,Stromy
361,1/16/2023,0:00:00,Winter,1.0,Monday,11.31,1022.39,57.72,4.22, Foggy
719,1/30/2023,22:00:00,Winter,1.0,Monday,150,1008.32,54.53,6.54,Rainy 
2468,4/13/2023,19:00:00,Spring,4.0,Thursday,19.9,1010.51,55.88,4.63,Sunny
3076,5/9/2023,3:00:00,Spring,5.0,Tuesday,19.14,1012.38,74.43,14.43,Sunny
811,2/3/2023,18:00:00,Winter,2.0,Friday,8.06,1035.95,29.97,18.35,Rainy 
472,1/20/2023,15:00:00,Winter,1.0,Friday,7.87,1015.24,42.86,14.54,Foggy
2527,4/16/2023,6:00:00,Spring,4.0,Sunday,13.71,1008.63,63.44,11.36,Cludy
323,1/14/2023,10:00:00,Winter,1.0,Saturday,2.48,995.78,60.83,26.96,Stormy
2605,4/19/2023,12:00:00,Spring,4.0,Wed,24.36,1014.74,67.82,12.06,CLOUDY
2144,3/31/2023,7:00:00,Spring,3.0,Friday,20.05,1022.72,52.83,14.43,foggy
949,2/9/2023,12:00:00,Winter,2.0,Thursday,9.29,1011.07,55.12,-10.05,Cloudy
2951,5/3/2023,22:00:00,Spring,5.0,Wednesday,18,1013.27,47.31,9.34,Sunny
1867,3/19/2023,18:00:00,Spring,3.0,Sunday,28.56,1006.12,50.15,9.8,Windy
2906,5/2/2023,1:00:00,Spring,5.0,Tuesday,16.43,1023.6,150,6.17,Rainy 
2480,4/14/2023,7:00:00,Spring,4.0,Friday,24.58,1008.69,52.19,12.57,Stromy
391,1/17/2023,6:00:00,Winter,1.0,Tuesday,7.89,1007.02,18.64,17.3,sunny
271,1/12/2023,6:00:00,Winter,1.0,Thu,6.26,1010.21,50.18,24.46,Sunny 
440,1/19/2023,7:00:00,Winter,1.0,Thursday,7.31,1020.62,79.18,19.89,WINDY
1325,2/25/2023,4:00:00,Winter,2.0,Saturday,8.4,1019.07,65.44,13.67,Windy
689,1/29/2023,16:00:00,Winter,1.0,Sunday,5.67,1011.79,53.89,9.29,Stormy
3173,5/13/2023,4:00 AM,Spring,5.0,Saturday,23.86,1012.25,48.92,12.78,rainy
3298,5/18/2023,9:00:00,Spring,5.0,Thursday,22.28,1012.89,42.02,7.39,windy
102,1/5/2023,5:00:00,Winter,1.0,thursday,5.75,1017.98,38.99,11.15,  Stormy  
2176,4/1/2023,15:00:00,Spring,4.0,Saturday,25.96,1008.3,33.35,15.83,Stormy
743,1/31/2023,22:00:00,Winter,1.0,Tuesday,-1.1,1015.16,26.32,11.59,Foggy
3011,5/6/2023,10:00:00,Spring,5.0,Saturday,19.63,1012.19,53.53,16.86,STORMY
1181,2/19/2023,4:00:00,Winter,2.0,Sunday,13.04,1017.14,55.39,10.18,Windy
2301,4/6/2023,20:00:00,Spring,4.0,Thursday,26.32,1009.19,47.64,10.3,Rainy
1820,3/17/2023,19:00:00,SPRING,3.0,Fri,12.73,1012.46,53.76,16.62,windy
2942,5/3/2023,1:00 PM,Spring,5.0,Wednesday,17.65,1018.8,52.18,5.77,Sunny
1385,2/27/2023,16:00:00,Winter,2.0,Monday,2.72,1010.17,36.51,17.71,SUNNY
404,1/17/2023,19:00:00,winter,1.0,Tuesday,999,1012.38,52.29,31.16,Cloudy
1939,3/22/2023,18:00:00,Spring,3.0,Wednesday,22.05,1007.2,55.81,12.75,WINDY
3031,5/7/2023,6:00:00,Spring,5.0,SUNDAY,22.73,1012.36,59.28,10.16, Foggy
167,1/7/2023,22:00:00,Winter,1.0,Saturday,4.44,1013.85,51.18,21.02,Cludy
3146,5/12/2023,1:00:00,Spring,5.0,Friday,19.74,1009.87,53.55,21.68,RAINY
3394,5/22/2023,9:00:00,Spring,5.0,Monday,18.4,1005.39,56.57,11.13,WINDY
156,1/7/2023,11:00:00,Winter,1.0,Saturday,4.05,1016.77,83.23,20.07,CLOUDY
257,1/11/2023,16:00:00,Winter,1.0,Wednesday,16.64,1016.49,55.57,12.72,cloudy
2086,3/28/2023,21:00:00,Spring,3.0,Tuesday,18.44,1012.87,93.75,4.02,  WINDY  
3279,5/17/2023,14:00:00,Spring,5.0,Wednesday,22.36,1011.67,95.19,8.37,Foggy
3393,5/22/2023,8:00:00,Spring,5.0,Monday,14.98,996.3,50.59,5.47,Sunny
1182,2/19/2023,5:00:00,Winter,2.0,Sunday,7.6,987.64,58.16,9.07,sunny
2456,4/13/2023,7:00:00,Spring,4.0,Thursday,19.48,1016.16,42.9,9.24,sunny
14,1/1/2023,13:00:00,winter,1.0,Sunday,4.62,1017.89,70.46,17.59,sunny
3321,5/19/2023,8:00:00,Spring,5.0,Friday,15.85,1013.64,56.82,6.27,rainy
3350,5/20/2023,13:00:00,Spring,5.0,Saturday,19.41,1007.2,46.22,19.04,SUNNY
1392,2/27/2023,23:00:00,Winter,2.0,Monday,8.16,1018.52,71.32,16.15,Rainy 
180,1/8/2023,11:00:00,Winter,1.0,Sunday,8.57,1014.2,49.55,11.66,Rainy
417,1/18/2023,8:00:00,Winter,1.0,Wednesday,14.48,1012.82,40.01,8.97,Rainy 
2057,3/27/2023,16:00:00,Spring,3.0,Monday,22.61,1009.16,48.51,25.11,Stromy
2661,4/21/2023,20:00:00,Spring,4.0,Friday,19.37,1008.2,71.04,10.75,cloudy
1377,2/27/2023,8:00:00,Winter,2.0,Monday,5.58,1019.73,39.23,3.19,Cloudy
1457,3/2/2023,16:00:00,Spring,3.0,Thursday,15.02,999.6,250,12.21,Cludy
92,1/4/2023,19:00:00,Winter,1.0,wednesday,11.45,1009.79,58.36,12.08,cloudy
1838,3/18/2023,13:00:00,Spring,3.0,Saturday,13.5,1024.36,41.27,12.76,Windy
1350,2/26/2023,5:00:00,Winter,2.0,Sunday,9.2,1018.86,26.61,13.87,windy
209,1/9/2023,16:00:00,Winter,1.0,Monday,2.98,1006.86,54.48,13.41,Cludy
3151,5/12/2023,6:00:00,Spring,5.0,Friday,24.26,1012.02,49.5,9.92,FOGGY
152,1/7/2023,7:00:00,Winter,1.0,Saturday,10.07,1028.01,43.39,4.53,Sunny
349,1/15/2023,12:00:00,Winter,1.0,Sunday,18.07,1014.09,49.52,13.11,  Foggy  
3284,5/17/2023,19:00:00,Spring,5.0,Wednesday,20.19,1012.99,52.71,14.9,Sunny
2958,5/4/2023,5:00:00,Spring,5.0,THURSDAY,13.91,1013.98,46.74,8.3,CLOUDY
2284,4/6/2023,3:00:00,Spring,4.0,THURSDAY,19.22,1015.19,32.15,8.81,Cloudy
2963,5/4/2023,10:00:00,Spring,5.0,Thursday,6.58,1011.29,62.03,12.91,Rainy 
664,1/28/2023,3:00 PM,Winter,1.0,Sat,10.55,1021.24,45.13,17.13,sunny
3072,5/8/2023,23:00:00,Spring,5.0,Monday,17.3,1017.85,58.69,3.49,STORMY
2637,4/20/2023,20:00:00,Spring,4.0,Thursday,16.66,1016.59,60.31,17.42,WINDY
44,1/2/2023,19:00:00,Winter,1.0,Monday,7.61,1015.73,59.15,16.96,sunny
2286,4/6/2023,5:00:00,Spring,4.0,Thursday,17.99,1011.58,58.73,9.65, Foggy
310,1/13/2023,21:00:00,Winter,1.0,Friday,16.39,1008.57,63.53,21.77,Sunny 
1200,2/19/2023,23:00:00,Winter,2.0,Sunday,10.43,997.41,24.24,16.44,Windy
1228,2/21/2023,3:00:00,Winter,2.0,Tuesday,9.34,1006.41,47.23,19.95,Cloudy
3387,5/22/2023,2:00:00,SPRING,5.0,Monday,19.95,1021.99,38.75,18.23,Cludy
313,1/14/2023,0:00:00,Winter,1.0,Sat,9.17,1000.55,59.96,17,Sunny 
776,2/2/2023,7:00:00,Winter,2.0,Thursday,4.47,1019.84,79.74,18.42,  FOGGY  
2382,4/10/2023,5:00:00,Spring,4.0,Monday,13.39,1006.44,37.17,14.65,Rainy 
3157,5/12/2023,12:00:00,Spring,5.0,Friday,6.32,1016.43,53.17,9.98,foggy
2203,4/2/2023,18:00:00,Spring,4.0,Sunday,20.44,1019.14,57.16,13.98,Cloudy
263,1/11/2023,22:00:00,Winter,1.0,Wednesday,15.38,1024.04,45.62,14.37,Stromy
1570,3/7/2023,9:00:00,Spring,3.0,Tuesday,22.55,1011.53,36.86,12.34,RAINY
1168,2/18/2023,15:00:00,Winter,2.0,Saturday,3.72,1013.28,64.78,2.21,Stormy
917,2/8/2023,4:00:00,Winter,2.0,Wednesday,13.96,1002.94,65.97,15.54,Sunny 
3243,5/16/2023,2:00:00,Spring,5.0,Tuesday,19.32,1014.93,52.19,16.99, Foggy
2701,4/23/2023,12:00:00,Spring,4.0,Sun,15.16,1017.1,59.35,12.26,foggy
398,1/17/2023,13:00:00,WINTER,1.0,Tuesday,3.86,1013.69,38.92,5.53,stormy
1932,3/22/2023,11:00:00,Spring,3.0,Wednesday,26.19,1001.55,35.72,2.3,RAINY
3415,5/23/2023,6:00:00,spring,5.0,Tuesday,28.27,1022.19,57.55,13.2,rainy
2085,3/28/2023,20:00:00,Spring,3.0,Tuesday,13.15,1002.18,57.23,10.97,FOGGY
2510,4/15/2023,13:00:00,Spring,4.0,Saturday,16.48,1010.5,64.28,23.91,Stormy
1910,3/21/2023,13:00:00,Spring,3.0,Tuesday,12.51,1010.11,76.53,1.03,WINDY
712,1/30/2023,15:00:00,Winter,1.0,Monday,9.08,1004.22,46.17,6.98,CLOUDY
3221,5/15/2023,4:00:00,Spring,5.0,Monday,19.53,0,39.6,13.02,cloudy
3373,5/21/2023,12:00:00,Spring,5.0,Sunday,19.33,1008.22,42.61,16.56,RAINY
1565,3/7/2023,4:00:00,Spring,3.0,Tuesday,24.95,1002.24,39.95,10.01,Stromy
940,2/9/2023,3:00:00,Winter,2.0,Thursday,8.52,1029.34,59.16,11.87,Windy
1980,3/24/2023,11:00:00,Spring,3.0,Friday,16.63,1009.34,44.66,14.81,cloudy
3180,5/13/2023,11:00:00,Spring,5.0,Saturday,17.43,1001.42,84.07,6.35,WINDY
1001,2/11/2023,4:00 PM,Winter,2.0,Saturday,-80,1012.75,55.27,14.84,stormy
3382,5/21/2023,21:00:00,Spring,5.0,Sunday,14.38,1018.66,34.29,15.75,SUNNY
1533,3/5/2023,20:00:00,Spring,3.0,Sunday,13.92,1001.36,59.53,8.72,FOGGY
3045,5/7/2023,20:00:00,Spring,5.0,Sunday,8.06,1006.03,32.19,14.3,Sunny 
1045,2/13/2023,12:00:00,Winter,2.0,Monday,7.95,1015.46,82.2,9.94,Sunny 
9,1/1/2023,8:00:00,Winter,1.0,Sunday,7.93,1004.54,67.34,4.67,Cloudy
368,1/16/2023,7:00:00,Winter,1.0,Monday,2.02,1016.56,72.95,8.34,Windy
258,1/11/2023,5:00 PM,Winter,1.0,Wednesday,11.07,1004.82,51.14,1.99,Cloudy
1387,2/27/2023,18:00:00,Winter,2.0,Mon,6.17,999.63,85.54,14.81,sunny
1829,3/18/2023,4:00:00,Spring,3.0,Saturday,19.12,997.43,38.23,21.24,CLOUDY
962,2/10/2023,1:00:00,Winter,2.0,FRIDAY,16.04,1019.63,71.36,9.22,STORMY
1230,2/21/2023,5:00:00,Winter,2.0,Tuesday,13.31,1009.99,250,19.76,cloudy
3192,5/13/2023,23:00:00,Spring,5.0,Saturday,18.92,1017.95,55.22,13.14,Stormy
2141,3/31/2023,4:00:00,Spring,3.0,Friday,15.99,1018.68,68.92,13.25,Cloudy
753,2/1/2023,8:00:00,Winter,2.0,Wednesday,13.41,1009.23,53.6,19.95,Sunny 
2996,5/5/2023,19:00:00,Spring,5.0,Friday,11.35,1010.72,17.15,10.19,Rainy
165,1/7/2023,20:00:00,Winter,1.0,Saturday,8.07,1012.81,57.97,11.13,sunny
3250,5/16/2023,9:00:00,Spring,5.0,Tuesday,17.61,1008.78,78.14,4.61,foggy
318,1/14/2023,5:00:00,Winter,1.0,Saturday,150,1022.89,71.37,15.65,FOGGY
2118,3/30/2023,5:00:00,Spring,3.0,Thursday,11.96,1008.47,53.86,21.23,Stormy
760,2/1/2023,15:00:00,Winter,2.0,Wednesday,6.29,1014.36,40.56,10.76,Cloudy
1358,2/26/2023,13:00:00,WINTER,2.0,SUNDAY,4.14,998.81,44.71,8.3,Rainy 
1314,2/24/2023,5:00 PM,Winter,2.0,Friday,5.67,1001.14,42.73,5.2,SUNNY
2104,3/29/2023,15:00:00,Spring,3.0,Wednesday,12.71,1015.09,46.33,13.77,Rainy
428,1/18/2023,19:00:00,Winter,1.0,Wednesday,7.34,1005.2,71.61,11.28,Rainy
2231,4/3/2023,22:00:00,Spring,4.0,Mon,26.42,1016.14,38.68,11.26,WINDY
881,2/6/2023,16:00:00,Winter,2.0,Monday,10.51,993.05,40.52,21.77,windy
2042,3/27/2023,1:00:00,Spring,3.0,Monday,9.16,1036.94,81.19,16.34,windy
2337,4/8/2023,8:00:00,Spring,4.0,Saturday,18.16,1011.71,59.96,16.5,Windy
370,1/16/2023,9:00:00,Winter,1.0,Monday,7.4,1016.36,41.69,9.38,sunny
478,1/20/2023,21:00:00,Winter,1.0,Friday,2.03,1014.14,80.99,25.39,Rainy 
1869,3/19/2023,20:00:00,Spring,3.0,Sunday,11.82,1023.2,53.57,22.38,Stormy
1266,2/22/2023,17:00:00,Winter,2.0,Wednesday,6.47,1021.38,49.97,3.95,foggy
695,1/29/2023,22:00:00,Winter,1.0,Sunday,6.72,1011.07,54.07,14.88,Cloudy
2682,4/22/2023,17:00:00,Spring,4.0,Saturday,21.19,1007.33,48.47,3.13,WINDY
106,1/5/2023,9:00:00,Winter,1.0,Thursday,18.3,1027.04,51.27,17.83,Rainy 
2952,5/3/2023,23:00:00,Spring,5.0,Wednesday,18.36,1008.5,33.67,13.29,CLOUDY
3189,5/13/2023,20:00:00,spring,5.0,Saturday,12.09,1014.76,28.89,9.61,windy
1598,3/8/2023,13:00:00,Spring,3.0,Wednesday,22.21,1019.04,25.87,11.98,Sunny 
584,1/25/2023,7:00:00,Winter,1.0,Wednesday,0.41,1010.14,68.36,15.45,cloudy
1252,2/22/2023,3:00:00,Winter,2.0,Wednesday,11.66,0,70.73,14.93,rainy
428,1/18/2023,19:00:00,Winter,1.0,Wednesday,7.34,1005.2,71.61,11.28,Rainy
1573,3/7/2023,12:00:00,Spring,3.0,Tuesday,25.24,1010.48,51.38,20.8,Cludy
1708,3/13/2023,3:00:00,Spring,3.0,Monday,17.14,1009.51,61.63,7.5,Rainy
273,1/12/2023,8:00:00,Winter,1.0,Thursday,6.7,1011.43,53.93,11.78,STORMY
2737,4/25/2023,0:00:00,Spring,4.0,Tuesday,22.59,1022.68,45.33,16.76, Foggy
2405,4/11/2023,4:00:00,Spring,4.0,Tuesday,23.08,1003.63,70.41,8.11,cloudy
3053,5/8/2023,4:00:00,Spring,5.0,Monday,24.49,1004.3,34.21,11.96,Rainy 
40,1/2/2023,15:00:00,Winter,1.0,Monday,17.33,1016.79,37.13,15.94,Cludy
2628,4/20/2023,11:00 AM,Spring,4.0,Thursday,20.46,1003.95,40.57,12,sunny
2934,5/3/2023,5:00:00,Spring,5.0,Wednesday,22.68,1011.46,43.41,11.32,rainy
10,1/1/2023,9:00:00,Winter,1.0,Sunday,9.04,997.32,35.08,13.18,Windy
2111,3/29/2023,22:00:00,Spring,3.0,Wednesday,14.02,1024.2,51.45,4.13,Cludy
1156,2/18/2023,3:00:00,Winter,2.0,saturday,5.73,1026.81,41.69,16.63,FOGGY
554,1/24/2023,1:00:00,Winter,1.0,Tuesday,12.41,1009.38,47.95,13.6,FOGGY
711,1/30/2023,14:00:00,Winter,1.0,Monday,9.48,1000.87,77.15,4.99,FOGGY
2062,3/27/2023,21:00:00,Spring,3.0,Monday,14.47,1002.2,55.3,9.6,STORMY
1180,2/19/2023,3:00:00,Winter,2.0,Sunday,19.94,1022.47,65.84,12.67,Rainy
1051,2/13/2023,18:00:00,WINTER,2.0,Monday,9.22,1004.28,40.22,6.18,WINDY
1277,2/23/2023,4:00:00,Winter,2.0,Thursday,10,1014.61,39.55,12.28,Rainy 
1948,3/23/2023,3:00:00,Spring,3.0,Thursday,17.71,1022.02,56.71,7.24,Stormy
706,1/30/2023,9:00 AM,WINTER,1.0,Monday,6.61,1019.76,54.27,3.57,Cludy
1522,3/5/2023,9:00:00,Spring,3.0,Sunday,17.52,1010.34,50.34,2.71,Cludy
210,1/9/2023,17:00:00,Winter,1.0,Monday,15.75,1005.01,69.76,10.72,RAINY
1089,2/15/2023,8:00:00,Winter,2.0,Wednesday,6.75,999.62,61.06,16.3,Windy
125,1/6/2023,4:00:00,Winter,1.0,Friday,2.81,1011.48,41.87,3.7,Sunny 
2886,5/1/2023,5:00:00,Spring,5.0,Monday,14.79,1021.89,59.13,17.48,rainy
3161,5/12/2023,16:00:00,Spring,5.0,Fri,10.75,1011.39,51.46,18.29,sunny
376,1/16/2023,15:00:00,Winter,1.0,Monday,11.89,1008.59,42.73,11.98,SUNNY
2759,4/25/2023,22:00:00,Spring,4.0,Tuesday,9.66,1020.92,41.83,6.09,foggy
3294,5/18/2023,5:00:00,Spring,5.0,Thursday,15.07,1017.07,64.82,18.77,STORMY
1202,2/20/2023,1:00:00,Winter,2.0,Monday,6.69,1000.23,43.91,15.91,SUNNY
742,1/31/2023,21:00:00,Winter,1.0,Tuesday,14.12,1010.93,60.29,8.58,Stormy
2287,4/6/2023,6:00:00,SPRING,4.0,Thursday,15.85,999.36,51.28,9.12,SUNNY
999,2/11/2023,14:00:00,Winter,2.0,Saturday,-1.88,1019.01,24.02,12.17,Sunny
1235,2/21/2023,10:00:00,Winter,2.0,Tuesday,8.02,1022.84,69.74,3.6,STORMY
2738,4/25/2023,1:00:00,Spring,4.0,Tuesday,14.22,0,44.61,18.16,Cloudy
3171,5/13/2023,2:00:00,Spring,5.0,Saturday,20.39,1014.25,65.31,2.54,SUNNY
2012,3/25/2023,19:00:00,Spring,3.0,Saturday,22.77,1019.31,45.56,7.76,stormy
2525,4/16/2023,4:00:00,Spring,4.0,Sunday,21.37,1015.44,49,8.5,FOGGY
1828,3/18/2023,3:00:00,Spring,3.0,Saturday,12.75,1005.22,150,7.46,STORMY
2643,4/21/2023,2:00:00,Spring,4.0,Friday,15.6,1026.03,27.28,8.87,windy
3344,5/20/2023,7:00:00,Spring,5.0,Saturday,19.09,1013.53,54.63,14.48,  Sunny  
3192,5/13/2023,23:00:00,Spring,5.0,Saturday,18.92,1017.95,55.22,13.14,Stormy
2855,4/29/2023,22:00:00,Spring,4.0,Saturday,17.83,1008.91,50.46,17.05,rainy
2591,4/18/2023,22:00:00,Spring,4.0,Tuesday,18.44,1007.15,58.68,4.54,foggy
3215,5/14/2023,22:00:00,Spring,5.0,Sunday,21.59,1014.78,55.16,3.6,rainy
1211,2/20/2023,10:00:00,Winter,2.0,Monday,3.97,1013.61,65.28,11.15,windy
1265,2/22/2023,16:00:00,Winter,2.0,Wednesday,11.55,1013.16,52.92,9.46,stormy
1427,3/1/2023,10:00:00,Spring,3.0,Wednesday,16.28,996.31,69.61,13.79,CLOUDY
3353,5/20/2023,16:00:00,Spring,5.0,Saturday,28.27,1016.68,43.8,14.51,stormy
2056,3/27/2023,15:00:00,Spring,3.0,Monday,9.74,1020.74,63.17,14.7,Cludy
253,1/11/2023,12:00:00,Winter,1.0,Wednesday,13.25,1008.72,74.76,13.19,Stormy
2863,4/30/2023,6:00:00,Spring,4.0,Sunday,22.81,999.62,46.28,6.87,cloudy
675,1/29/2023,2:00:00,Winter,1.0,Sunday,13.41,1002.5,64.33,19.97,Rainy 
3234,5/15/2023,17:00:00,Spring,5.0,Monday,22.72,1012.93,72.01,4.05,Rainy 
1871,3/19/2023,22:00:00,Spring,3.0,Sunday,16.87,1015.36,46.62,10.13,windy
740,1/31/2023,19:00:00,Winter,1.0,Tuesday,12.66,1011.11,72.03,5.36,STORMY
353,1/15/2023,16:00:00,Winter,1.0,Sunday,6.39,1010.99,74.92,15.34,foggy
1542,3/6/2023,5:00:00,Spring,3.0,Monday,25.9,1008.11,72.04,11.08,windy
3111,5/10/2023,14:00:00,Spring,5.0,Wednesday,19.47,1007.83,45.56,3.36,WINDY
54,1/3/2023,5:00:00,Winter,1.0,Tuesday,12.77,1018.21,50.27,16.55,STORMY
1504,3/4/2023,15:00:00,SPRING,3.0,Saturday,150,1021.75,62.19,6.83,foggy
1488,3/3/2023,23:00:00,Spring,3.0,Friday,9.67,1001.04,57.05,12.15,Rainy 
2504,4/15/2023,7:00:00,Spring,4.0,Saturday,11.42,1009.27,67.34,12.25,foggy
3396,5/22/2023,11:00:00,SPRING,5.0,Monday,18.28,1005.56,10.47,20.1,Sunny 
3179,5/13/2023,10:00:00,Spring,5.0,Saturday,17.38,1019.94,57.39,12.55,Sunny
1719,3/13/2023,14:00:00,Spring,3.0,Monday,11.25,1009.36,34.79,6.61,Foggy
889,2/7/2023,0:00:00,Winter,2.0,Tuesday,9.73,1033.09,27.4,11.81,Stormy
387,1/17/2023,2:00:00,Winter,1.0,Tuesday,4.99,1016.75,40.02,13.81,stormy
499,1/21/2023,18:00:00,Winter,1.0,Saturday,13.94,1018.67,60.27,18.42,windy
2500,4/15/2023,3:00:00,Spring,4.0,Saturday,8.01,1007.36,missing,15.87,windy
3043,5/7/2023,18:00:00,Spring,5.0,Sunday,17.62,1013.64,92.87,14.23,Stromy
693,1/29/2023,20:00:00,Winter,1.0,Sunday,5.42,1011.43,51.91,7.52,cloudy
1195,2/19/2023,18:00:00,Winter,2.0,Sun,7.88,1022.62,38.57,7.06,FOGGY
2149,3/31/2023,12:00:00,Spring,3.0,Friday,27.68,1014.09,53.56,10.81,Sunny 
13,1/1/2023,12:00:00,winter,1.0,Sunday,9.72,998.9,59.86,9.69,windy
224,1/10/2023,7:00:00,Winter,1.0,Tuesday,13.33,1022.35,75.73,15.89,Foggy
2015,3/25/2023,22:00:00,Spring,3.0,Saturday,18.4,1010.69,57.75,6.05,RAINY
354,1/15/2023,17:00:00,Winter,1.0,Sunday,10.28,1030.32,45.35,17.57,STORMY
2236,4/4/2023,3:00:00,Spring,4.0,Tuesday,25.08,1027.73,52.82,14.08,STORMY
1187,2/19/2023,10:00 AM,Winter,2.0,Sunday,16.02,1010.72,57.08,5.48,Stromy
912,2/7/2023,23:00:00,Winter,2.0,Tuesday,3.94,1004.09,58.88,13.28, Foggy
2431,4/12/2023,6:00:00,Spring,4.0,Wednesday,16.38,1014.9,56.55,12.14,Cloudy
952,2/9/2023,15:00:00,Winter,2.0,Thursday,3.54,1017.11,55.52,0.19,Windy
1640,3/10/2023,7:00:00,Spring,3.0,Fri,17.46,1021.9,65.28,20.41,windy
861,2/5/2023,20:00:00,Winter,2.0,Sunday,8.73,1008.09,57.11,21.53,SUNNY
2069,3/28/2023,4:00:00,Spring,3.0,Tuesday,15.34,1009.89,38.14,14.27,Sunny 
1775,3/15/2023,22:00:00,Spring,3.0,Wednesday,31.55,1012.49,41.84,3.56,sunny
2768,4/26/2023,7:00:00,Spring,4.0,Wednesday,25.37,1016.27,44.54,2.29,Cludy
2200,2-Apr-23,15:00:00,Spring,4.0,Sunday,15.43,1020.18,73.84,19.13,Stromy
1144,2/17/2023,15:00:00,Winter,2.0,Friday,12.04,1008.32,43.76,10.67,rainy
2285,4/6/2023,4:00:00,Spring,4.0,Thursday,17.03,1021.4,45.83,16.78,Windy
2364,4/9/2023,11:00:00,Spring,4.0,Sunday,14.87,1014.84,66.67,7.61,RAINY
2296,4/6/2023,15:00:00,Spring,4.0,Thursday,17.52,1009.89,51.76,14,stormy
1348,2/26/2023,3:00:00,Winter,2.0,Sunday,1.35,995.58,missing,12.97,SUNNY
790,2/2/2023,21:00:00,Winter,2.0,Thursday,1.81,1013.88,74.93,13.88,Sunny 
1060,2/14/2023,3:00:00,Winter,2.0,Tuesday,15.18,1010.22,76.8,11.53,CLOUDY
1423,3/1/2023,6:00:00,Spring,3.0,Wednesday,11.66,1011.65,56.03,1.52,stormy
2090,3/29/2023,1:00:00,Spring,3.0,Wednesday,17.72,1005.88,46.54,8.44,Sunny
849,2/5/2023,8:00:00,Winter,2.0,Sunday,7.63,1012.39,84.59,3.68,foggy
2044,3/27/2023,3:00:00,Spring,3.0,Monday,19.31,1006.73,47.94,18.73,cloudy
528,1/22/2023,23:00:00,Winter,1.0,Sunday,6.36,1017.83,46.84,11.02,Rainy 
629,1/27/2023,4:00:00,Winter,1.0,Friday,10.74,1010.96,53.12,13.97,Cloudy
