record_id,date,time,season,month,day_of_week,temperature,pressure,humidity,wind_speed,weather_condition
180,2023-01-08,11:00:00,Winter,1,Sunday,8.57,1014.2,49.55,11.66,Rainy
417,2023-01-18,08:00:00,Winter,1,Wednesday,14.48,1012.82,40.01,8.97,Rainy 
2024,2023-03-26,07:00:00,Spring,3,Sunday,17.48,1009.08,55.63,27.82,
2057,2023-03-27,16:00:00,Spring,3,Monday,22.61,1009.16,48.51,25.11,Stromy
1338,2023-02-25,17:00:00,Winter,2,Saturday,-1.99,1013.27,,14.25,cloudy
2661,2023-04-21,20:00:00,Spring,4,Friday,19.37,1008.2,71.04,10.75,cloudy
1377,2023-02-27,08:00:00,Winter,2,Monday,5.58,1019.73,39.23,3.19,Cloudy
1457,2023-03-02,16:00:00,Spring,3,Thursday,15.02,999.6,250.0,12.21,Cludy
92,2023-01-04,19:00:00,Winter,1,wednesday,11.45,1009.79,58.36,12.08,cloudy
2757,2023-04-25,20:00:00,Spring,4,Tuesday,18.62,1025.78,,3.5,
1838,2023-03-18,13:00:00,Spring,3,Saturday,13.5,1024.36,41.27,12.76,Windy
1350,2023-02-26,05:00:00,Winter,2,Sunday,9.2,1018.86,26.61,13.87,windy
209,2023-01-09,16:00:00,Winter,1,Monday,2.98,1006.86,54.48,13.41,Cludy
3151,2023-05-12,06:00:00,Spring,5,Friday,24.26,1012.02,49.5,9.92,FOGGY
152,2023-01-07,07:00:00,Winter,1,Saturday,10.07,1028.01,43.39,4.53,Sunny
570,2023-01-24,17:00:00,Winter,1,Tuesday,11.4,,64.99,14.78,Stormy
349,2023-01-15,12:00:00,Winter,1,Sunday,18.07,1014.09,49.52,13.11,  Foggy  
3284,2023-05-17,19:00:00,Spring,5,Wednesday,20.19,1012.99,52.71,14.9,Sunny
919,2023-02-08,06:00:00,Winter,2,Wednesday,2.28,,54.03,12.44,Windy
2958,2023-05-04,05:00:00,Spring,5,THURSDAY,13.91,1013.98,46.74,8.3,CLOUDY
2284,2023-04-06,03:00:00,Spring,4,THURSDAY,19.22,1015.19,32.15,8.81,Cloudy
2963,2023-05-04,10:00:00,Spring,5,Thursday,6.58,1011.29,62.03,12.91,Rainy 
664,2023-01-28,03:00 PM,Winter,1,Sat,10.55,1021.24,45.13,17.13,sunny
3072,2023-05-08,23:00:00,Spring,5,Monday,17.3,1017.85,58.69,3.49,STORMY
2637,2023-04-20,20:00:00,Spring,4,Thursday,16.66,1016.59,60.31,17.42,WINDY
44,2023-01-02,19:00:00,Winter,1,Monday,7.61,1015.73,59.15,16.96,sunny
2286,2023-04-06,05:00:00,Spring,4,Thursday,17.99,1011.58,58.73,9.65, Foggy
310,2023-01-13,21:00:00,Winter,1,Friday,16.39,1008.57,63.53,21.77,Sunny 
1200,2023-02-19,23:00:00,Winter,2,Sunday,10.43,997.41,24.24,16.44,Windy
1228,2023-02-21,03:00:00,Winter,2,Tuesday,9.34,1006.41,47.23,19.95,Cloudy
3387,2023/05/22,02:00:00,SPRING,5,Monday,19.95,1021.99,38.75,18.23,Cludy
313,2023-01-14,00:00:00,Winter,1,Sat,9.17,1000.55,59.96,17.0,Sunny 
776,2023-02-02,07:00:00,Winter,2,Thursday,4.47,1019.84,79.74,18.42,  FOGGY  
2382,2023-04-10,05:00:00,Spring,4,Monday,13.39,1006.44,37.17,14.65,Rainy 
3157,2023-05-12,12:00:00,Spring,5,Friday,6.32,1016.43,53.17,9.98,foggy
2203,2023-04-02,18:00:00,Spring,4,Sunday,20.44,1019.14,57.16,13.98,Cloudy
263,2023-01-11,22:00:00,Winter,1,Wednesday,15.38,1024.04,45.62,14.37,Stromy
1570,2023-03-07,09:00:00,Spring,3,Tuesday,22.55,1011.53,36.86,12.34,RAINY
1168,2023-02-18,15:00:00,Winter,2,Saturday,3.72,1013.28,64.78,2.21,Stormy
917,2023-02-08,04:00:00,Winter,2,Wednesday,13.96,1002.94,65.97,15.54,Sunny 
3243,2023-05-16,02:00:00,Spring,5,Tuesday,19.32,1014.93,52.19,16.99, Foggy
2701,2023-04-23,12:00:00,Spring,4,Sun,15.16,1017.1,59.35,12.26,foggy
398,2023-01-17,13:00:00,WINTER,1,Tuesday,3.86,1013.69,38.92,5.53,stormy
1932,2023-03-22,11:00:00,Spring,3,Wednesday,26.19,1001.55,35.72,2.3,RAINY
3415,2023-05-23,06:00:00,spring,5,Tuesday,28.27,1022.19,57.55,13.2,rainy
2558,2023-04-17,13:00:00,Spring,4,Monday,15.34,1006.45,69.33,4.81,
572,2023-01-24,19:00:00,Winter,1,Tue,5.68,1016.7,66.75,N/A,FOGGY
3035,2023-05-07,10:00:00,Spring,5,Sunday,17.79,,,17.94,Rainy 
2085,2023-03-28,20:00:00,Spring,3,Tuesday,13.15,1002.18,57.23,10.97,FOGGY
2510,2023-04-15,13:00:00,Spring,4,Saturday,16.48,1010.5,64.28,23.91,Stormy
1910,2023-03-21,13:00:00,Spring,3,Tuesday,12.51,1010.11,76.53,1.03,WINDY
712,2023-01-30,15:00:00,Winter,1,Monday,9.08,1004.22,46.17,6.98,CLOUDY
3221,2023-05-15,04:00:00,Spring,5,Monday,19.53,0.0,39.6,13.02,cloudy
1538,2023-03-06,01:00:00,Spring,3,Monday,10.61,1015.06,,6.7,Stromy
3373,2023-05-21,12:00:00,Spring,5,Sunday,19.33,1008.22,42.61,16.56,RAINY
2905,2023-05-02,00:00:00,Spring,5,TUESDAY,,1020.22,58.26,17.45,Cloudy
69,2023-01-03,20:00:00,Winter,1,TUESDAY,13.82,1013.08,40.28,14.77,
1565,2023-03-07,04:00:00,Spring,3,Tuesday,24.95,1002.24,39.95,10.01,Stromy
940,2023-02-09,03:00:00,Winter,2,Thursday,8.52,1029.34,59.16,11.87,Windy
1980,2023-03-24,11:00:00,Spring,3,Friday,16.63,1009.34,44.66,14.81,cloudy
3180,2023-05-13,11:00:00,Spring,5,Saturday,17.43,1001.42,84.07,6.35,WINDY
1001,2023-02-11,04:00 PM,Winter,2,Saturday,-80.0,1012.75,55.27,14.84,stormy
3382,2023-05-21,21:00:00,Spring,5,Sunday,14.38,1018.66,34.29,15.75,SUNNY
1533,2023-03-05,20:00:00,Spring,3,Sunday,13.92,1001.36,59.53,8.72,FOGGY
3160,2023-05-12,15:00:00,Spring,5,Friday,23.18,1019.84,63.2,9.85,
3045,2023-05-07,20:00:00,Spring,5,Sunday,8.06,1006.03,32.19,14.3,Sunny 
1045,2023-02-13,12:00:00,Winter,2,Monday,7.95,1015.46,82.2,9.94,Sunny 
9,2023-01-01,08:00:00,Winter,1,Sunday,7.93,1004.54,67.34,4.67,Cloudy
368,2023-01-16,07:00:00,Winter,1,Monday,2.02,1016.56,72.95,8.34,Windy
258,2023-01-11,05:00 PM,Winter,1,Wednesday,11.07,1004.82,51.14,1.99,Cloudy
1387,2023-02-27,18:00:00,Winter,2,Mon,6.17,999.63,85.54,14.81,sunny
1829,2023-03-18,04:00:00,Spring,3,Saturday,19.12,997.43,38.23,21.24,CLOUDY
962,2023-02-10,01:00:00,Winter,2,FRIDAY,16.04,1019.63,71.36,9.22,STORMY
2331,2023-04-08,02:00:00,Spring,4,Saturday,999.0,1009.75,,2.31,Windy
1230,2023-02-21,05:00:00,Winter,2,Tuesday,13.31,1009.99,250.0,19.76,cloudy
3192,2023-05-13,23:00:00,Spring,5,Saturday,18.92,1017.95,55.22,13.14,Stormy
2141,2023-03-31,04:00:00,Spring,3,Friday,15.99,1018.68,68.92,13.25,Cloudy
753,2023-02-01,08:00:00,Winter,2,Wednesday,13.41,1009.23,53.6,19.95,Sunny 
2996,2023-05-05,19:00:00,Spring,5,Friday,11.35,1010.72,17.15,10.19,Rainy
165,2023-01-07,20:00:00,Winter,1,Saturday,8.07,1012.81,57.97,11.13,sunny
2557,2023-04-17,12:00:00,Spring,4,Monday,24.37,1020.4,,12.52, Foggy
3250,2023-05-16,09:00:00,Spring,5,Tuesday,17.61,1008.78,78.14,4.61,foggy
119,2023-01-05,22:00:00,Winter,1,Thursday,0.42,1023.93,,10.51,
318,2023-01-14,05:00:00,Winter,1,Saturday,150.0,1022.89,71.37,15.65,FOGGY
2118,2023-03-30,05:00:00,Spring,3,Thursday,11.96,1008.47,53.86,21.23,Stormy
1065,2023-02-14,08:00:00,Winter,2,Tuesday,3.82,1024.4,53.62,,WINDY
1264,2023-02-22,15:00:00,Winter,2,Wednesday,,1010.83,36.75,5.27,WINDY
760,2023/02/01,15:00:00,Winter,2,Wednesday,6.29,1014.36,40.56,10.76,Cloudy
1358,2023-02-26,13:00:00,WINTER,2,SUNDAY,4.14,998.81,44.71,8.3,Rainy 
1314,2023-02-24,05:00 PM,Winter,2,Friday,5.67,1001.14,42.73,5.2,SUNNY
2104,2023-03-29,15:00:00,Spring,3,Wednesday,12.71,1015.09,46.33,13.77,Rainy
428,2023-01-18,19:00:00,Winter,1,Wednesday,7.34,1005.2,71.61,11.28,Rainy
2231,2023-04-03,22:00:00,Spring,4,Mon,26.42,1016.14,38.68,11.26,WINDY
881,2023-02-06,16:00:00,Winter,2,Monday,10.51,993.05,40.52,21.77,windy
1845,2023-03-18,20:00:00,Spring,3,Saturday,,1017.87,63.59,14.38,STORMY
2042,2023-03-27,01:00:00,Spring,3,Monday,9.16,1036.94,81.19,16.34,windy
1666,2023-03-11,09:00:00,Spring,3,Saturday,22.17,1007.96,67.96,4.25,
2337,2023-04-08,08:00:00,Spring,4,Saturday,18.16,1011.71,59.96,16.5,Windy
370,2023-01-16,09:00:00,Winter,1,Monday,7.4,1016.36,41.69,9.38,sunny
478,2023-01-20,21:00:00,Winter,1,Friday,2.03,1014.14,80.99,25.39,Rainy 
1611,2023-03-09,02:00:00,Spring,3,Thursday,8.5,1011.97,,17.41,stormy
1869,2023-03-19,20:00:00,Spring,3,Sunday,11.82,1023.2,53.57,22.38,Stormy
1266,2023-02-22,17:00:00,Winter,2,Wednesday,6.47,1021.38,49.97,3.95,foggy
3240,2023-05-15,23:00:00,Spring,5,Monday,14.91,,70.41,4.37,Cloudy
695,2023-01-29,22:00:00,Winter,1,Sunday,6.72,1011.07,54.07,14.88,Cloudy
2682,2023-04-22,17:00:00,Spring,4,Saturday,21.19,1007.33,48.47,3.13,WINDY
106,2023-01-05,09:00:00,Winter,1,Thursday,18.3,1027.04,51.27,17.83,Rainy 
2952,2023-05-03,23:00:00,Spring,5,Wednesday,18.36,1008.5,33.67,13.29,CLOUDY
1027,2023-02-12,,Winter,2,Sunday,7.69,1014.94,50.59,20.14,RAINY
3189,2023-05-13,20:00:00,spring,5,Saturday,12.09,1014.76,28.89,9.61,windy
1598,2023-03-08,13:00:00,Spring,3,Wednesday,22.21,1019.04,25.87,11.98,Sunny 
584,2023-01-25,07:00:00,Winter,1,Wednesday,0.41,1010.14,68.36,15.45,cloudy
2267,2023-04-05,10:00:00,Spring,4,Wednesday,20.28,,41.55,,Rainy 
1252,2023-02-22,03:00:00,Winter,2,Wednesday,11.66,0.0,70.73,14.93,rainy
428,2023-01-18,19:00:00,Winter,1,Wednesday,7.34,1005.2,71.61,11.28,Rainy
1573,2023-03-07,12:00:00,Spring,3,Tuesday,25.24,1010.48,51.38,20.8,Cludy
1708,2023-03-13,03:00:00,Spring,3,Monday,17.14,1009.51,61.63,7.5,Rainy
273,2023-01-12,08:00:00,Winter,1,Thursday,6.7,1011.43,53.93,11.78,STORMY
311,2023-01-13,22:00:00,Winter,1,Friday,6.1,1011.37,46.27,5.91,
2737,2023-04-25,00:00:00,Spring,4,Tuesday,22.59,1022.68,45.33,16.76, Foggy
2242,2023-04-04,09:00:00,Spring,4,Tuesday,,1000.64,49.55,13.78,Foggy
1625,2023-03-09,16:00:00,Spring,3,Thursday,,1022.46,54.0,9.85,Rainy
2405,2023-04-11,04:00:00,Spring,4,Tuesday,23.08,1003.63,70.41,8.11,cloudy
3053,2023-05-08,04:00:00,Spring,5,Monday,24.49,1004.3,34.21,11.96,Rainy 
40,2023-01-02,15:00:00,Winter,1,Monday,17.33,1016.79,37.13,15.94,Cludy
2628,2023-04-20,11:00 AM,Spring,4,Thursday,20.46,1003.95,40.57,12.0,sunny
2934,2023-05-03,05:00:00,Spring,5,Wednesday,22.68,1011.46,43.41,11.32,rainy
10,2023-01-01,09:00:00,Winter,1,Sunday,9.04,997.32,35.08,13.18,Windy
2111,2023-03-29,22:00:00,Spring,3,Wednesday,14.02,1024.2,51.45,4.13,Cludy
3134,,13:00:00,Spring,5,Thursday,19.35,1021.7,44.45,2.8,STORMY
3398,2023-05-22,13:00:00,Spring,5,Monday,14.48,1014.64,,21.1,Sunny 
1156,2023-02-18,03:00:00,Winter,2,saturday,5.73,1026.81,41.69,16.63,FOGGY
554,2023-01-24,01:00:00,Winter,1,Tuesday,12.41,1009.38,47.95,13.6,FOGGY
711,2023-01-30,14:00:00,Winter,1,Monday,9.48,1000.87,77.15,4.99,FOGGY
2062,2023-03-27,21:00:00,Spring,3,Monday,14.47,1002.2,55.3,9.6,STORMY
195,2023-01-09,02:00:00,Winter,1,Monday,,1011.02,53.88,15.72,
3075,2023-05-09,02:00:00,SPRING,5,Tuesday,16.28,1007.91,43.32,,Rainy
1180,2023-02-19,03:00:00,Winter,2,Sunday,19.94,1022.47,65.84,12.67,Rainy
1051,2023-02-13,18:00:00,WINTER,2,Monday,9.22,1004.28,40.22,6.18,WINDY
2671,2023-04-22,06:00:00,Spring,4,Saturday,13.84,1013.76,52.31,,CLOUDY
1277,2023-02-23,04:00:00,Winter,2,Thursday,10.0,1014.61,39.55,12.28,Rainy 
1948,2023-03-23,03:00:00,Spring,3,Thursday,17.71,1022.02,56.71,7.24,Stormy
431,2023-01-18,10:00 PM,Winter,1,Wednesday,10.57,1010.92,,15.69,Stromy
688,2023-01-29,15:00:00,Winter,1,Sunday,,1011.36,81.33,21.44,Stromy
706,2023-01-30,09:00 AM,WINTER,1,Monday,6.61,1019.76,54.27,3.57,Cludy
1522,2023-03-05,09:00:00,Spring,3,Sunday,17.52,1010.34,50.34,2.71,Cludy
210,2023-01-09,17:00:00,Winter,1,Monday,15.75,1005.01,69.76,10.72,RAINY
1089,2023-02-15,08:00:00,Winter,2,Wednesday,6.75,999.62,61.06,16.3,Windy
1940,2023-03-22,19:00:00,Spring,3,Wednesday,13.22,,33.89,4.21,Stromy
125,2023-01-06,04:00:00,Winter,1,Friday,2.81,1011.48,41.87,3.7,Sunny 
2886,2023-05-01,05:00:00,Spring,5,Monday,14.79,1021.89,59.13,17.48,rainy
2650,2023-04-21,09:00:00,Spring,4,Friday,20.5,1020.08,,14.15,RAINY
3161,2023-05-12,16:00:00,Spring,5,Fri,10.75,1011.39,51.46,18.29,sunny
376,2023-01-16,15:00:00,Winter,1,Monday,11.89,1008.59,42.73,11.98,SUNNY
1604,2023-03-08,19:00:00,SPRING,3,Wednesday,8.98,,60.47,7.92,RAINY
2759,2023-04-25,22:00:00,Spring,4,Tuesday,9.66,1020.92,41.83,6.09,foggy
1594,2023-03-08,09:00:00,Spring,3,Wednesday,,1023.2,52.42,18.59,cloudy
3294,2023-05-18,05:00:00,Spring,5,Thursday,15.07,1017.07,64.82,18.77,STORMY
1202,2023-02-20,01:00:00,Winter,2,Monday,6.69,1000.23,43.91,15.91,SUNNY
264,2023-01-11,23:00:00,Winter,1,Wednesday,10.47,1015.09,,7.97, Foggy
742,2023-01-31,21:00:00,Winter,1,Tuesday,14.12,1010.93,60.29,8.58,Stormy
2722,2023-04-24,09:00:00,Spring,4,Monday,22.33,,42.43,6.93,Cloudy
2287,2023-04-06,06:00:00,SPRING,4,Thursday,15.85,999.36,51.28,9.12,SUNNY
999,2023-02-11,14:00:00,Winter,2,Saturday,-1.88,1019.01,24.02,12.17,Sunny
1556,2023-03-06,19:00:00,spring,3,Monday,24.0,1012.74,53.69,23.28,
1235,2023-02-21,10:00:00,Winter,2,Tuesday,8.02,1022.84,69.74,3.6,STORMY
2738,2023-04-25,01:00:00,Spring,4,Tuesday,14.22,0.0,44.61,18.16,Cloudy
3171,2023-05-13,02:00:00,Spring,5,Saturday,20.39,1014.25,65.31,2.54,SUNNY
2012,2023-03-25,19:00:00,Spring,3,Saturday,22.77,1019.31,45.56,7.76,stormy
2525,2023-04-16,04:00:00,Spring,4,Sunday,21.37,1015.44,49.0,8.5,FOGGY
1535,2023-03-05,22:00:00,Spring,3,Sunday,23.45,1008.43,,17.73,Foggy
1828,2023-03-18,03:00:00,Spring,3,Saturday,12.75,1005.22,150.0,7.46,STORMY
685,2023-01-29,12:00 PM,Winter,1,Sunday,6.32,,78.31,17.12,windy
2643,2023-04-21,02:00:00,Spring,4,Friday,15.6,1026.03,27.28,8.87,windy
306,2023-01-13,17:00:00,Winter,1,Friday,2.06,1015.48,64.51,14.48,
3344,2023-05-20,07:00:00,Spring,5,Saturday,19.09,1013.53,54.63,14.48,  Sunny  
3192,2023-05-13,23:00:00,Spring,5,Saturday,18.92,1017.95,55.22,13.14,Stormy
2855,2023-04-29,22:00:00,Spring,4,Saturday,17.83,1008.91,50.46,17.05,rainy
1356,2023-02-26,11:00:00,Winter,2,Sunday,,1003.48,68.89,11.45,Sunny 
2591,2023-04-18,22:00:00,Spring,4,Tuesday,18.44,1007.15,58.68,4.54,foggy
3215,2023-05-14,22:00:00,Spring,5,Sunday,21.59,1014.78,55.16,3.6,rainy
1630,2023-03-09,21:00:00,Spring,3,Thursday,26.46,,14.45,14.04,Windy
1211,2023-02-20,10:00:00,Winter,2,Monday,3.97,1013.61,65.28,11.15,windy
3167,2023-05-12,22:00:00,Spring,5,Friday,16.17,1007.92,57.05,10.06,
2137,2023-03-31,00:00:00,Spring,3,Friday,18.3,,56.22,300.0, Foggy
1265,2023-02-22,16:00:00,Winter,2,Wednesday,11.55,1013.16,52.92,9.46,stormy
1427,2023-03-01,10:00:00,Spring,3,Wednesday,16.28,996.31,69.61,13.79,CLOUDY
3353,2023-05-20,16:00:00,Spring,5,Saturday,28.27,1016.68,43.8,14.51,stormy
2056,2023-03-27,15:00:00,Spring,3,Monday,9.74,1020.74,63.17,14.7,Cludy
2793,2023-04-27,08:00:00,Spring,4,Thursday,17.46,,68.42,14.01,Stromy
253,2023-01-11,12:00:00,Winter,1,Wednesday,13.25,1008.72,74.76,13.19,Stormy
2863,2023-04-30,06:00:00,Spring,4,Sunday,22.81,999.62,46.28,6.87,cloudy
675,2023-01-29,02:00:00,Winter,1,Sunday,13.41,1002.5,64.33,19.97,Rainy 
2452,2023-04-13,,Spring,4,Thursday,22.11,1002.51,57.36,17.86,windy
3405,2023-05-22,20:00:00,Spring,5,Monday,19.81,1003.22,27.34,7.09,
422,2023-01-18,13:00:00,Winter,1,Wednesday,2.1,1022.5,,,Rainy
3234,2023-05-15,17:00:00,Spring,5,Monday,22.72,1012.93,72.01,4.05,Rainy 
1871,2023-03-19,22:00:00,Spring,3,Sunday,16.87,1015.36,46.62,10.13,windy
3059,2023-05-08,10:00:00,Spring,5,Monday,13.7,1012.42,,8.69, Foggy
740,2023-01-31,19:00:00,Winter,1,Tuesday,12.66,1011.11,72.03,5.36,STORMY
353,2023-01-15,16:00:00,Winter,1,Sunday,6.39,1010.99,74.92,15.34,foggy
1542,2023-03-06,05:00:00,Spring,3,Monday,25.9,1008.11,72.04,11.08,windy
3111,2023-05-10,14:00:00,Spring,5,Wednesday,19.47,1007.83,45.56,3.36,WINDY
54,2023-01-03,05:00:00,Winter,1,Tuesday,12.77,1018.21,50.27,16.55,STORMY
486,2023-01-21,05:00:00,Winter,1,Saturday,9.54,,59.04,9.94,Sunny 
1504,2023-03-04,15:00:00,SPRING,3,Saturday,150.0,1021.75,62.19,6.83,foggy
1488,2023-03-03,23:00:00,Spring,3,Friday,9.67,1001.04,57.05,12.15,Rainy 
3330,2023-05-19,17:00:00,Spring,5,friday,29.67,1016.23,52.88,,CLOUDY
2504,2023-04-15,07:00:00,Spring,4,Saturday,11.42,1009.27,67.34,12.25,foggy
3396,2023-05-22,11:00:00,SPRING,5,Monday,18.28,1005.56,10.47,20.1,Sunny 
1411,2023-02-28,18:00:00,WINTER,2,Tuesday,11.93,1008.52,12.5,20.16,
2749,2023-04-25,12:00:00,Spring,4,Tuesday,,1009.62,35.31,13.45,CLOUDY
3179,2023-05-13,10:00:00,Spring,5,Saturday,17.38,1019.94,57.39,12.55,Sunny
1719,2023-03-13,14:00:00,Spring,3,Monday,11.25,1009.36,34.79,6.61,Foggy
2795,2023-04-27,10:00:00,Spring,4,Thursday,,1020.47,49.57,13.07,Windy
1587,2023/03/08,02:00:00,Spring,3,Wednesday,18.16,1013.61,N/A,19.64,Sunny 
889,2023-02-07,00:00:00,Winter,2,Tuesday,9.73,1033.09,27.4,11.81,Stormy
387,2023-01-17,02:00:00,Winter,1,Tuesday,4.99,1016.75,40.02,13.81,stormy
499,2023-01-21,18:00:00,Winter,1,Saturday,13.94,1018.67,60.27,18.42,windy
2500,2023-04-15,03:00:00,Spring,4,Saturday,8.01,1007.36,missing,15.87,windy
3159,2023-05-12,14:00:00,Spring,5,Friday,17.27,1005.28,55.36,20.32,
3043,2023-05-07,18:00:00,Spring,5,Sunday,17.62,1013.64,92.87,14.23,Stromy
693,2023-01-29,20:00:00,Winter,1,Sunday,5.42,1011.43,51.91,7.52,cloudy
1195,2023-02-19,18:00:00,Winter,2,Sun,7.88,1022.62,38.57,7.06,FOGGY
2149,2023-03-31,12:00:00,Spring,3,Friday,27.68,1014.09,53.56,10.81,Sunny 
13,2023-01-01,12:00:00,winter,1,Sunday,9.72,998.9,59.86,9.69,windy
224,2023-01-10,07:00:00,Winter,1,Tuesday,13.33,1022.35,75.73,15.89,Foggy
824,2023-02-04,07:00:00,Winter,2,Saturday,14.38,,36.89,,Stormy
2015,2023-03-25,22:00:00,Spring,3,Saturday,18.4,1010.69,57.75,6.05,RAINY
354,2023-01-15,17:00:00,Winter,1,Sunday,10.28,1030.32,45.35,17.57,STORMY
1564,2023-03-07,03:00:00,Spring,3,Tuesday,31.19,1015.41,49.21,1.23,
2914,2023-05-02,09:00:00,Spring,5,Tuesday,19.33,1026.43,23.14,,CLOUDY
1919,2023-03-21,22:00:00,SPRING,3,tuesday,19.67,1010.68,42.42,null,cloudy
2236,2023-04-04,03:00:00,Spring,4,Tuesday,25.08,1027.73,52.82,14.08,STORMY
1187,2023-02-19,10:00 AM,Winter,2,Sunday,16.02,1010.72,57.08,5.48,Stromy
912,2023-02-07,23:00:00,Winter,2,Tuesday,3.94,1004.09,58.88,13.28, Foggy
2431,2023-04-12,06:00:00,Spring,4,Wednesday,16.38,1014.9,56.55,12.14,Cloudy
952,2023-02-09,15:00:00,Winter,2,Thursday,3.54,1017.11,55.52,0.19,Windy
1292,2023-02-23,19:00:00,Winter,2,Thursday,,1020.79,,11.1,FOGGY
1451,2023-03-02,10:00:00,Spring,3,Thursday,,1011.09,48.84,22.91,  Foggy  
1640,2023-03-10,07:00:00,Spring,3,Fri,17.46,1021.9,65.28,20.41,windy
861,2023-02-05,20:00:00,Winter,2,Sunday,8.73,1008.09,57.11,21.53,SUNNY
2069,2023-03-28,04:00:00,Spring,3,Tuesday,15.34,1009.89,38.14,14.27,Sunny 
1059,2023-02-14,02:00:00,Winter,2,Tuesday,4.95,,,4.92,Sunny
1775,2023-03-15,22:00:00,Spring,3,Wednesday,31.55,1012.49,41.84,3.56,sunny
2768,2023-04-26,07:00:00,Spring,4,Wednesday,25.37,1016.27,44.54,2.29,Cludy
2200,02-Apr-2023,15:00:00,Spring,4,Sunday,15.43,1020.18,73.84,19.13,Stromy
1144,2023-02-17,15:00:00,Winter,2,Friday,12.04,1008.32,43.76,10.67,rainy
2285,2023-04-06,04:00:00,Spring,4,Thursday,17.03,1021.4,45.83,16.78,Windy
1702,2023-03-12,21:00:00,Spring,3,Sunday,,,41.35,,windy
2364,2023-04-09,11:00:00,Spring,4,Sunday,14.87,1014.84,66.67,7.61,RAINY
2296,2023-04-06,15:00:00,Spring,4,Thursday,17.52,1009.89,51.76,14.0,stormy
1348,2023-02-26,03:00:00,Winter,2,Sunday,1.35,995.58,missing,12.97,SUNNY
790,2023-02-02,21:00:00,Winter,2,Thursday,1.81,1013.88,74.93,13.88,Sunny 
1839,2023-03-18,14:00:00,Spring,3,Saturday,,1022.43,74.67,17.18,  Stormy  
1060,2023-02-14,03:00:00,Winter,2,Tuesday,15.18,1010.22,76.8,11.53,CLOUDY
97,2023-01-05,00:00:00,Winter,1,Thursday,4.2,,60.13,23.26,Cloudy
1423,2023-03-01,06:00:00,Spring,3,Wednesday,11.66,1011.65,56.03,1.52,stormy
2090,2023-03-29,01:00:00,Spring,3,Wednesday,17.72,1005.88,46.54,8.44,Sunny
2912,2023-05-02,07:00:00,Spring,5,Tuesday,20.55,1018.74,72.2,,WINDY
849,2023-02-05,08:00:00,Winter,2,Sunday,7.63,1012.39,84.59,3.68,foggy
2044,2023-03-27,03:00:00,Spring,3,Monday,19.31,1006.73,47.94,18.73,cloudy
528,2023-01-22,23:00:00,Winter,1,Sunday,6.36,1017.83,46.84,11.02,Rainy 
1727,,22:00:00,Spring,3,Monday,16.16,1015.3,37.54,9.85,FOGGY
629,2023-01-27,04:00:00,Winter,1,Friday,10.74,1010.96,53.12,13.97,Cloudy
1671,2023-03-11,14:00:00,Spring,3,Saturday,16.42,1015.14,65.73,11.69,Sunny 
1561,2023-03-07,,Spring,3,Tuesday,16.92,1005.49,74.99,17.57,STORMY
2373,2023-04-09,20:00:00,Spring,4,sunday,150.0,1015.15,58.14,11.73,RAINY
736,2023-01-31,15:00:00,Winter,1,Tuesday,12.98,,64.61,10.86, Foggy
3278,2023-05-17,13:00:00,Spring,5,WEDNESDAY,15.27,1005.1,,13.97,cloudy
2239,2023-04-04,06:00:00,Spring,4,Tuesday,13.31,1008.63,50.77,18.3,WINDY
3132,2023-05-11,11:00:00,Spring,5,Thursday,14.14,1018.23,38.93,20.0,windy
491,2023-01-21,10:00:00,Winter,1,Saturday,7.73,1015.28,62.82,15.87, Foggy
123,2023-01-06,02:00:00,Winter,1,FRIDAY,16.44,1020.05,54.88,20.88,CLOUDY
3041,2023-05-07,16:00:00,spring,5,Sunday,15.92,1018.64,58.53,12.34,Stormy
96,2023-01-04,23:00:00,Winter,1,WEDNESDAY,3.8,1008.2,23.14,8.85,sunny
1623,2023-03-09,14:00:00,Spring,3,Thursday,NA,200.0,56.62,6.56,cloudy
1293,2023-02-23,20:00:00,Winter,2,Thursday,4.17,1003.98,59.65,4.36,Rainy 
1296,2023-02-23,23:00:00,Winter,2,Thursday,9.09,1009.43,51.99,14.21,STORMY
359,2023-01-15,22:00:00,Winter,1,Sunday,12.3,1008.34,52.49,13.7,SUNNY
2511,2023-04-15,14:00:00,Spring,4,saturday,18.62,1011.27,51.11,12.75,stormy
1669,2023-03-11,12:00:00,Spring,3,Saturday,19.85,1013.99,69.04,16.66, Foggy
149,2023-01-07,04:00:00,Winter,1,Saturday,,1015.67,70.56,8.94,Foggy
2359,2023-04-09,06:00:00,Spring,4,Sunday,16.59,1007.9,,3.48,windy
704,2023-01-30,07:00:00,Winter,1,Monday,16.69,1010.43,82.49,16.88,RAINY
932,2023-02-08,19:00:00,Winter,2,Wednesday,4.89,1017.66,62.45,18.42,Sunny 
1875,2023-03-20,02:00:00,Spring,3,Monday,999.0,1030.0,13.39,-,FOGGY
680,2023-01-29,07:00:00,Winter,1,Sunday,11.13,1020.08,46.11,12.74,Sunny
1914,2023-03-21,17:00:00,Spring,3,Tuesday,999.0,1016.86,71.25,10.0,cloudy
344,2023-01-15,07:00:00,Winter,1,Sunday,1.14,1000.09,77.07,10.74,Windy
2246,2023-04-04,13:00:00,Spring,4,Tue,16.46,1023.95,53.52,16.96,Stormy
